source,text,label
trt,Cumhurbaşkanı Erdoğan: Terörsüz Türkiye idealimizi gerçekleştireceğiz,non-sarcastic
zaytung,KPSS Sorularının Çalındığı İddialarına ÖSYM'den Yalanlama: ''Zaten iş mülakatta bitiyor. Soruları kim ne yapsın?'',sarcastic
trt,TBMM Başkanı Kurtulmuş'tan Avrupa Parlamentosu'nun Türkiye raporuna tepki,non-sarcastic
trt,Bayramda 11 bin 400 Acil Sağlık Hizmetleri personeli görev yapacak,non-sarcastic
trt,Kış Tatbikatı-2025 tamamlandı,non-sarcastic
trt,Bakan Yerlikaya: İstanbul'da 127 artçı deprem meydana geldi,non-sarcastic
trt,Yangın faciasında hayatını kaybeden öğrenciler okullarında anıldı,non-sarcastic
trt,Cumhurbaşkanı Erdoğan: Sırrı Süreyya Önder'e rahmet diliyorum,non-sarcastic
trt,"Milli İHA'lar, depremler sonrasında koordinasyona katkı sağladı",non-sarcastic
zaytung,"Öğretmen Olarak Atanmak İçin Bile AKP'den Torpil Bulması Gereken Burak Ercek(26), AKP'nin Futbol Takımının Şampiyonluğa Koşmasına Şaşırıyor...",sarcastic
zaytung,"Mısır, Suriye, Tunus ve Lübnan'da Kimi Destekleyip Kimi Lanetleyeceğimizi Karıştıran Vatandaşlar İçin Hazırlanan Broşürler Basına Tanıtıldı",sarcastic
trt,Bakan Uraloğlu: İstanbul Havalimanı'na 3 piste aynı anda 3 uçak iniş-kalkış yapabilecek,non-sarcastic
trt,"Bakan Fidan, Alman mevkidaşı Baerbock ile görüştü",non-sarcastic
zaytung,Merter Çakma Channel ve Lacoste İmalatçıları Birliği'nden İtidal Çağrısı: ''Fransız mallarının boykot edilmesi kimseye bir fayda sağlamaz...'',sarcastic
zaytung,"Murat Kurum'dan cesaret alan TÜİK: ''Hazır olun, gerçek enflasyonu açıklıyoruz!''",sarcastic
trt,Bakan Işıkhan: 149 belediye 30 milyar liralık prim borcunu yapılandırmak üzere SGK'ya başvurdu,non-sarcastic
zaytung,Kayak Hocaları İsyan Etti: “Takımları giyip insta'lık fotoğraf stoğunu yapan gidiyor. Kimsenin kayakta gözü yok...“,sarcastic
trt,Cumhurbaşkanı Erdoğan: Hiçbir silah vatan sevgisine galip gelemez,non-sarcastic
trt,KEİ Genel Sekreteri Comanescu: Güvenli bir geleceğe ancak iş birliğiyle ulaşılabilir,non-sarcastic
zaytung,"Erdoğan'a Desteğini Sürdüren Bahçeli, Hızını Alamayarak 8 AK Partili Belediye ve İl Başkanından İstifalarını İstedi...",sarcastic
trt,"Göç İdaresi Başkanlığı, ""Uygur Türkü iki kişinin Çin'e sınır dışı edileceği"" iddiasını yalanladı",non-sarcastic
zaytung,"Orta Doğu Ülkeleri Türkiye Liderliğinde ""Altın Günü"" Yapmaya Hazırlanıyor",sarcastic
trt,"Dışişleri Bakanı Fidan, KKTC'li mevkidaşı Ertuğruloğlu ile bir araya geldi",non-sarcastic
zaytung,Beyin Göçünü Tersine Çevirme Planının Ayrıntıları Netleşti: Bu Şartlarda Dönmek İsteyenler Beyinsiz Oldukları İçin Elenip Geri Kalanların Peşine Düşülecek...,sarcastic
trt,Polis ve jandarma yolcu gibi otobüslere binip şoförleri denetleyecek,non-sarcastic
trt,Asgari ücrette gözler son toplantıda,non-sarcastic
trt,Beşiktaş'ta Solskjaer dönemi,non-sarcastic
trt,Ömer Çelik: Cumhurbaşkanımız insanlık cephesinin en gür sesidir,non-sarcastic
trt,Cevdet Yılmaz'dan Bahçeli'ye acil şifa dileği,non-sarcastic
zaytung,"Türkiye, Cemaat - AKP Geriliminden Sıkılmaya Başladı: ''Gizli belgeler aşamasına gelsek ya artık?''",sarcastic
zaytung,"Geçtiğimiz Yıl Yaşanan Furyada WhatsApp'ı Kaldırıp Telefonuna Telegram Yükleyen Nizamettin Yareren(58), Satışa Geldiğinin Farkına Yeni Yeni Varıyor...",sarcastic
trt,Ürdün'de Beşli Güvenlik Zirvesi'ne katılan Bakan Fidan'dan Suriye ve Filistin mesajı,non-sarcastic
zaytung,''Cuma Akşamı Bana Gelsene Hafta Sonu Takılırız'' 2. Sezon Denemeleri Alfabetik Sıradan Başladı...,sarcastic
trt,1 Mayıs'taki izinsiz gösterilerde 418 kişi gözaltına alındı,non-sarcastic
trt,"Bakan Uraloğlu: Kalkınma Yolu, Orta Koridor’u destekleyecek",non-sarcastic
trt,Kış tatbikatında hedefler tam isabetle vuruldu,non-sarcastic
trt,"Bakan Göktaş: 51 bin 317 şehit yakını, gazi ve yakını istihdam edildi",non-sarcastic
zaytung,"Bilge Eycil(27), Sedat Peker'in İyi Olduğunu Bilmenin Huzuruyla Uykuya Dalacağına Kendisi de İnanamıyor...",sarcastic
trt,Fransa'nın karın ağrısı: Türkler bize rakip oldu,non-sarcastic
trt,Ramazan Bayramı tatilinde ağır tonajlı taşıtlara sınırlama,non-sarcastic
trt,"Bakan Memişoğlu, görevi başındaki ebeleri ziyaret etti",non-sarcastic
zaytung,"Metro Turizm, Bayram Öncesi Bu Kez İşi Sıkı Tutuyor: Kaza ve Taciz Haberlerine Yayın Yasağı İçin Mahkemeye Başvuru Yapıldı...",sarcastic
zaytung,"Mehmet Ağar, Ergenekon Davası Sayesinde Derin Devlete Vurulan Darbeyi Dostlarıyla Birlikte Kutladı",sarcastic
trt,"Fahrettin Altun: Siyasi rekabet, ilke ve vizyonla yapılır; tehdit ve sindirme ile değil",non-sarcastic
zaytung,Paniğe Kapılıp Seçime 10 Gün Kala Kredi Kartlarında Nakit Avansı Kapatan Merkez Bankası'na AKP'den Sert Tepki: ''Oldu olacak Dolar'ın aslında 30 TL olduğunu da açıklayın!'',sarcastic
trt,İletişim Başkanı Altun'dan Büyükelçi Şen için taziye mesajı,non-sarcastic
zaytung,"''Bekarlık Vergisi''nin Gerçek Olabileceğine İhtimal Veren Milyonlar, Maliye Bakanlığı'nı Heyecanlandırdı: ''Bunlar olmuş ya, dayayalım gitsin...''",sarcastic
zaytung,"ABD'nin Ekonomik Yaptırım Tehditine Dışişleri'nden Sert Yanıt: ''Bizim kaybedecek pek bir şeyimiz yok, zaten nasılsa...''",sarcastic
zaytung,"Kurdaki Yükseliş Nedeniyle Uzunca Bir Süre Yurt Dışı Tatili Görünmeyen Ceren Yumak(28), 2 Yıl Önceki İtalya Tatiline Ait TBT'leri 2 Haftada 1'e Düşürme Kararı Aldı...",sarcastic
zaytung,"Ekonomiye Müjde: Emniyet, Taksim’in Arka Sokaklarında Gizlice Dolar Yükselten 17 Gezi Eylemcisini Kıskıvrak Yakaladı...",sarcastic
trt,"Bakan Uraloğlu: Boykot adı altında yürütülen kirli söylemler, bu milleti yıldıramaz",non-sarcastic
zaytung,215 Bin Kullanıcısı Olduğu Açıklanan ByLock'a Microsoft Talip Oldu...,sarcastic
trt,Cumhurbaşkanı Erdoğan'dan Gazze diplomasisi,non-sarcastic
trt,Göktürk-1'den anlamlı 'bakış': 100 bininci görüntü Şehitler Abidesi'nden,non-sarcastic
trt,"Bakan Şimşek, ABD Hazine Bakanı Bessent ile telefonda görüştü",non-sarcastic
zaytung,A Haber'den Memur Maaşları Açıklaması: ''Gönlümüzden geçen rakamları yazdık. İnşallah 1-2 seneye gerçek de olacaktır...'',sarcastic
trt,Cuımhurbaşkanı Erdoğan: İlk iftarımızı yine şehit yakınlarımızla birlikte yaptık,non-sarcastic
zaytung,Sağlık Bakanlığı'ndan Müjde: Yurt Dışına Gönderilen Maskeler de SMS'le Eczanelerden Temin Edilebilecek...,sarcastic
zaytung,Hekime Karşı Şiddette Yeni Dönem: Doktor Darp Etmek İsteyen Hasta Yakınları İçin Randevulu Sistem Geliyor...,sarcastic
zaytung,"Sağlık Bakanlığı, IŞİD Militanı Kılığına Girerek Ücretsiz Tedavi Olmaya Çalışan Acemi Kasap Sayısının 400'ü Geçtiğini Açıkladı",sarcastic
zaytung,"Sağlık Bakanlığı, Mart'taki Karantina Sayesinde Dünyaya Gelen Çocuk Sayısını da Günlük Olarak Açıklayacağını Duyurdu...",sarcastic
trt,AK Parti Sözcüsü Çelik: Özgür Özel siyasi cari açığını kapatamaz,non-sarcastic
trt,'Aile Yılı'nda vatandaşların hayatına dokunacak müjdeler olacak,non-sarcastic
trt,21. İyilik Treni Afganistan'a hareket etti,non-sarcastic
trt,'Aile Yılı'nda vatandaşların hayatına dokunacak müjdeler olacak,non-sarcastic
zaytung,Küçük Ege'den Göz Yaşartan Fedakarlık: ''Okul masraflarım fazla olacaksa bu sene hiç başlamayayım diyorum ben...'',sarcastic
trt,Cumhurbaşkanı Erdoğan'dan A Ligi'ne yükselen A Milli Takıma tebrik,non-sarcastic
trt,AK Parti İstanbul 8. Olağan İl Kongresi bugün yapılacak,non-sarcastic
trt,"Cumhurbaşkanı Erdoğan, Arnavutluk'ta",non-sarcastic
zaytung,Nijer Devlet Başkanı'ndan ABD'ye Sert Mesaj: ''Demek cep telefonum olsa beni de dinleyeceksiniz...'',sarcastic
trt,Hatay'da deprem öncesine göre derslik sayısı 2 bin daha arttı,non-sarcastic
trt,"Sigara şirketi, sigaradan ölen kişi için tazminat ödeyecek",non-sarcastic
trt,Bakan Fidan: Suriye'nin yeniden kalkınmasına destek vermeliyiz,non-sarcastic
trt,Cumhurbaşkanı Erdoğan yurda döndü,non-sarcastic
zaytung,İş Bulamayacağını Bildiği Halde İnşaat Mühendisliği ve Mimarlık Bölümlerini Tercih Eden Toplam 187 Öğrencinin Emniyetteki Sorgusu Sürüyor: ''Maksadınız ne?'',sarcastic
trt,İBB'deki yolsuzluk ve terör soruşturması: Şüphelilerin ifade işlemleri başladı,non-sarcastic
zaytung,"Senede En Fazla 1 Hafta Gittiği Aile Evine Methiyeler Düzen Giray Tanık (29), 3. Gün İtibariyle Neden Ayrı Eve Çıktığını Hatırlamaya Başladı",sarcastic
zaytung,Baskılar Sonuç Verdi: Olumsuz Hava Koşulları Nedeniyle Yaz Diyeti Son Başlama Tarihi 1 Haziran'a Kadar Uzatıldı...,sarcastic
trt,Cumhurbaşkanı Erdoğan'dan taziye mesajı,non-sarcastic
zaytung,"Türkiye Bu Yıl Turizm Sezonuna İddialı Giriyor: ''Tek Ülke Parasına Bütün Ortadoğu, Afganistan ve Pakistan'ı Deneyimlemek İster misiniz?''",sarcastic
zaytung,"Başbakanlık İnternet ve Bilişim Daire Başkanı Sonunda Patladı: ''Sayemizde VPN öğrendiniz, hala şikayet...''",sarcastic
trt,"Külliye'de, Down Sendromu Farkındalık Günü etkinliği düzenlendi",non-sarcastic
zaytung,"Milli Gurur: Berat Albayrak, Enflasyonu Hesaplayan Kurumun Yetkilisini Değiştirerek Enflasyon Düşürme Tekniğiyle Nobel Ekonomi Ödülü'ne Aday Gösterildi...",sarcastic
zaytung,"%100 Müşteri Memnuniyetini Hedefleyen Sellin's Restoran, Müşterilerine Diledikleri Takdirde Garsonları Dövebilme İmkanı Sunuyor",sarcastic
trt,Meclis başkanlığı seçimi için takvim netleşti,non-sarcastic
zaytung,Bugüne Kadar GSS'den Sadece 7.500 Lira Gelir Elde Edebilen SGK İkinci El Uno Bakıyor,sarcastic
zaytung,Daha Sıvası Bile Bitmemiş Kaba İnşaat Halindeki Mekanları Bar ve Cafe'lere Mimari Trend Olarak Pazarlayan Çete Çökertildi,sarcastic
zaytung,"Suudi Arabistan, Cemal Kaşıkçı'nın Konsolosluktaki Arbede Sırasında Yanlışlıkla İçine Düştüğü Dev Kıyma Makinesinin Görüntülerini Basınla Paylaştı...",sarcastic
zaytung,"Dört Yıl Önce 52.000 TL'ye Alınan Araç, Sıfır Fiyatının 100.000 TL'ye Ulaşmasının Ardından Artık Evde Misafir Edilecek...",sarcastic
zaytung,"Olmayan Yaz Okulu ve Stajı Ailelerine Varmış Gibi Gösteren 617 Öğrenci, Sabah Saatlerinde Yapılan Operasyonla Memleketlerine Gönderildi...",sarcastic
zaytung,"Başarı Öyküsü: Twitter'ı Yalnızca Bir Yerleri Şikayet Etmek İçin Kullanan Yüzbinlerce Emekliden Biri Olan Melek Gündal, Hobisini İşe Dönüştürdü...",sarcastic
trt,"Cumhurbaşkanı Erdoğan, İslam aleminin ramazan ayını kutladı",non-sarcastic
trt,Irak'ın kuzeyinde 5 terörist etkisiz hale getirildi,non-sarcastic
trt,TİHEK Başkanı Kılıç: Filistinli tanıkların ifadeleri UCM'ye delil olarak sunuldu,non-sarcastic
zaytung,"İki Çocuğuyla Birlikte Tatile Çıkan Gündoğdu Ailesi, 7'den 70'e Herkesin Haklı Nefretini Kazanarak İstanbul'a Döndü",sarcastic
trt,Türkiye'den Çin'deki depremde hayatını kaybedenler için taziye mesajı,non-sarcastic
zaytung,Soma Maden Ocağı'na İlişkin Araştırma Önergesini Reddeden Milletvekillerinden Saatlerdir Sağlıklı Haber Alınamıyor. Kayıp Sayısı 200'ün Üzerinde...,sarcastic
trt,Cumhurbaşkanı Yardımcısı Yılmaz: Gazze'de ateşkesin uygulanmasını ve kalıcı olmasını diliyoruz,non-sarcastic
zaytung,"Türkiye, 13 Yıl ve Onca Seçimin Ardından Konunun Nasıl Olup da Tekrar Deniz Baykal'a Geldiğini Anlamaya Çalışıyor...",sarcastic
trt,Van-Tahran tren seferleri yarın başlıyor,non-sarcastic
zaytung,"İran'dan Sonra Venezüella ile de Ambargo Delme Konusunda Anlaşan Türkiye, Güvenilir ve Hayırsever Venezüellalı İş Adamı Arayışlarına Başladı...",sarcastic
trt,Siber Güvenlik Kanunu yasalaştı,non-sarcastic
trt,Devlet Bahçeli: CHP ve yönetimi bitmiş bir hikayenin siyaset ayağıdır,non-sarcastic
zaytung,"Sabah Programlarına Katil, İt, Uğursuz Sağlayan Cast Ajansı: ''Talebe yetişemiyoruz...''",sarcastic
zaytung,Bayram Harçlığı Vermemekte Direnen Binlerce Vatandaş Anti Kapitalist Müslümanlar Safına Katılmaya Devam Ediyor,sarcastic
zaytung,"İstanbul Emniyeti, Yılbaşında Taksim Meydanı'nda Yaşanacak Cinsel Taciz Olaylarının MOBESE Görüntüleri İçin İhaleye Çıkmaya Hazırlanıyor",sarcastic
zaytung,"Pilav Gününde Buluşan Avcılar Meslek Lisesi 96 Mezunları, 20 Sene Sonra Yine Tavanda Ayakkabı İzi Bırakmayı Başardılar...",sarcastic
zaytung,Hükümet'ten 'Ekonomik Darbe' Açıklaması: ''Bizi kandırmak suretiyle tüm parayı inşaata yatırtan bir grup ekonomist...'',sarcastic
zaytung,"Açlık Grevi Yaptıkları Gerekçesiyle Gözaltına Alınan Grubun, Hazır Çorbayla Hayatta Kalmaya Çalışan Üniversite Öğrencileri Olduğu Ortaya Çıktı...",sarcastic
trt,"Cumhurbaşkanı Erdoğan, DEM Parti heyetini kabul etti",non-sarcastic
trt,Cumhurbaşkanı Erdoğan: Artık kimsenin kaprisleriyle vakit kaybedemeyiz,non-sarcastic
zaytung,Bölgenin Kültürel Dokusuna Uygun Olarak ''Yeni Saç Ektirmiş Arabın 4. Günü'' Konseptiyle Tekrar Düzenlenen Taksim Meydanı'na İstanbullular'dan Tam Not...,sarcastic
trt,"Bakan Fidan, IKBY Başbakanı Barzani ile görüştü",non-sarcastic
zaytung,"14 Şubat Resmi Olmayan Sonuçları Gelmeye Başladı: Alınan Prezervatif Sayısı 27.300, Açılan Prezervatif Sayısı 86",sarcastic
zaytung,"Bugüne Dek Yazdığı En Uzun Şey 5 Tweet'lik Bir Flood Olan Serkan Cinas(21), Game of Thrones'a Çok Daha İyi Bir Final Yazacağından Kuşku Duymuyor...",sarcastic
trt,Yılmaz Tunç: Terör belasından kurtulma yolunda önemli bir dönüm noktasındayız,non-sarcastic
zaytung,"Onca Konut Reklamının Hiçbirinin Hedef Kitlesinde Bulunmayan Ergin Türkmen(30), İstanbul'un En Fakiri Olduğuna İkna Olmak Üzere...",sarcastic
zaytung,"Her Şeye Rağmen Bayram Geleneklerine Sahip Çıkan Ezgi Araylar(25), Bu Kez de Görüntülü Arayan Akrabalardan Kaçmak İçin Odasına Kapandı...",sarcastic
zaytung,"Yılbaşını Evde İbo Şov İzleyip Mandalina Soyarak Geçiren Türkiye, 1996'ya Girmiş Olmayı Umuyor...",sarcastic
trt,Bakan Tunç: Kararın milletimizin vicdanında yer bulması önemlidir,non-sarcastic
trt,Türkiye: Ege ve Doğu Akdeniz'de oldubittiye izin yok,non-sarcastic
zaytung,Twitter'ın Hack'lendiğini Geç Fark Eden Merkez Bankası'nda Panik: ''Bir şey diycez ama kızmayacağınıza söz verin...'',sarcastic
zaytung,"Uzaktan Akrabalar, Genişletilmiş Soru Bankasıyla Bu Bayramda Sizi Daha da Darlamak İçin Bekliyor...",sarcastic
zaytung,"Hala 500.000 TL'ye 1+1 Daire Satmaya Çalışan İnşaat Firması, UNESCO Kültür Mirası Listesine Alındı",sarcastic
zaytung,"Piyasalarda Bugün: 2 Yıldır Borsa Muhabbetiyle Kafa Ütüleyen Ofisteki Eleman, Yeniden Coin Tavsiyesi Vermeye Başladı...",sarcastic
zaytung,"Türkiye'nin İlk Cinsellik Sempozyumunda, ""Cinsel Bir Yaşam Mümkün Mü?"" Sorusuna Yanıt Arandı",sarcastic
zaytung,Provokatörler Yine Sahnede: Beşiktaş'ta Halka Bağırarak Game of Thrones Spoiler'ı Veren 4 Kişi Gözaltına Alındı...,sarcastic
zaytung,Seks Furyasının Patladığı 60'lı Yılların Başında Sokağa Terkedilip Kimsenin Sahiplenmediği Bebeklerin Sıcak Yuva Umutları Azalsa da Devam Ediyor..,sarcastic
zaytung,"Türkiye'nin ""Aynı Olimpos Gibi Ama O Kadar Kalabalık Olmayan"" 63. İşletmesi de, En Azından Bu Yazı Batmadan Tamamlayabilmeyi Umuyor",sarcastic
zaytung,Merkez Bankası'ndan Dolar'a Sert Müdahale: Piyasaya Çok Sayıda ''Kriz yok abi ya hükümeti yıpratmak için bunlar'' Diyen Adam Sürüldü...,sarcastic
trt,Başmüfettişler Kartalkaya'daki yanan otelde inceleme yaptı,non-sarcastic
trt,Pençe-Kilit Operasyonu bölgesinde silah ve mühimmat ele geçirildi,non-sarcastic
trt,Türkiye diplomatik temsil ağıyla dünyada ilk 3 ülke arasında,non-sarcastic
trt,Irak'ın ve Suriye'nin kuzeyinde 4 terörist etkisiz hale getirildi,non-sarcastic
zaytung,"Toplamda 2 Milletvekili Çıkarabilen Bayburt, Bir Seçim Öncesi Daha Siyasi Partilere Karşı Mahcup: ''Yani buraya kadar geliyosunuz ama...''",sarcastic
zaytung,Acun Ilıcalı'dan ''Nihat Doğan'' Açıklaması: ''Sırf küfür etmek için her hafta Survivor izleyeceğiniz başka ünlü vardı da biz mi çağırmadık?'',sarcastic
trt,İsrail neden Avrupa'nın aşırı sağ partileriyle ilişki kuruyor?,non-sarcastic
zaytung,TÜİK: ''Yetişkin bir Türkiye Cumhuriyeti vatandaşı günde ortalama 12 kere koalisyon kelimesini kullanıyor...'',sarcastic
zaytung,"KPSS Genel Kültür, Genel Yetenek Ve Alan Sınavlarının Tamamlanmasının Ardından Tanıdık Milletvekili Bulma Etabına Geçildi",sarcastic
zaytung,"Belediyeyi 2 Milyar TL Borçla Devralan Belediye Başkanı, Koltuğu 23 Nisan'da Gelen Çocuğa Devrettikten Sonra Kayıplara Karıştı...",sarcastic
trt,"22 Mayıs ""Finansal Okuryazarlık Günü"" olarak kutlanacak",non-sarcastic
zaytung,"Uluslararası Uzay İstasyonu'na Adım Atan Alper Gezeravcı'dan İlk Açıklama: ''Vatanımız cennet, burada kurulu düzenimiz olmasa...''",sarcastic
zaytung,AK Parti'den Seçmeni Yıldırma Hamlesi: ''Bizim kazandığımız ilan edilene kadar her gün Ali İhsan Yavuz'un yüzünü görmek zorunda kalacaksınız...'',sarcastic
zaytung,Yeni Zelanda'dan Sonra 2014'e Giren 2. Yerleşim Birimi Olan Çorum Balıyakup Köyü'nde İmama Tepkiler Dinmiyor,sarcastic
trt,Hakan Fidan Katar'a gidiyor,non-sarcastic
zaytung,"Önce Bitcoin'de Sonra da Borsada Batan, Maaş Zammı da %25 Olarak Açıklanan Mert Aycan(30) Doğal Seleksiyon Yarışından Çekildiğini Açıkladı...",sarcastic
zaytung,Wikileaks Belgeleri İle Birlikte Türkiye'de Her Kesimin Kendi Siyasi Görüşüne Olan İnancı Biraz Daha Pekişti,sarcastic
trt,Elektriğe zam olacak mı? Bakan Bayraktar yanıtladı,non-sarcastic
trt,"Türkiye, Myanmar'daki depremlerde hayatını kaybedenler için taziye mesajı yayınladı",non-sarcastic
trt,Bakan Tunç: İş kuracak eski hükümlüler için hibe desteği sağlanacak,non-sarcastic
zaytung,"64 Yaşında Hayatını Kaybeden Nesibe Gülmüş'ün Ailesi, Defin İşlemlerini Başlatmak İçin Hıncal Uluç Tarafından Yapılacak Kesin Açıklamayı Bekliyor",sarcastic
zaytung,21 Ekim 2015-Back To The Future Furyasına Filmin Yönetmeni Daha Fazla Dayanamadı: 'Eeeh sizin gelmişinizi geçmişinizi...',sarcastic
zaytung,Altıncı Karısı Evden Kaçan Dubai Şeyhi El-Maktum: ''Biz de haberleri izleyince fark ettik yokluğunu...'',sarcastic
trt,"Bakan Fidan, Riyad'da Suriye konulu toplantıya katılacak",non-sarcastic
trt,2 milletlerarası anlaşma Resmi Gazete'de,non-sarcastic
zaytung,Maliye Bakanlığı'ndan Piyasaları Rahatlatacak Hamle: Döviz Kuru Yüzünden Batan İşletmelere ''Şehit'' Ünvanı Verilecek...,sarcastic
trt,Altun'dan Özel'e tepki: Devletimizi ne kadar tanımadığını açıkça ortaya koymuştur,non-sarcastic
zaytung,Adrenalin Tutkunlarının Yeni Adresi Adana Adliyesi,sarcastic
zaytung,"İBB, Ülke Gündeminin Bir Nebze Normalleşmesi Adına Önümüzdeki Günlerde İstanbul'un Herhangi Bir Yerinde Karla Mücadele Edilmeyeceğini Açıkladı",sarcastic
trt,"Gazze'ye yardım taşıyan ""15. İyilik Gemisi"" yola çıktı",non-sarcastic
trt,İstanbul merkezli FETÖ operasyonu: 17 şüpheli tutuklandı,non-sarcastic
zaytung,"Türkiye'yi Ekran Başına Kilitleyen 'Kim Öle Kim Kala' Evinde, Yaşlıların Hayatta Kalma Mücadelesi Nefesleri Kesiyor...",sarcastic
zaytung,2012 Yılı Haber Takvimi Açıklandı,sarcastic
trt,Bakan Göktaş: OECD ve üye ülkelerle iş birliğimizi kararlılıkla sürdüreceğiz,non-sarcastic
trt,"AK Parti Sözcüsü Çelik'ten, 27 Nisan e-muhtıra mesajı",non-sarcastic
zaytung,Dalgınlıkla Yapılan ‘Reply To All’ Bir Ofise Daha Ateş Düşürdü...,sarcastic
zaytung,"Sağlık Bakanlığı'ndan Rahatlatan Açıklama: Sinir Hastası Değilsiniz, Sefalet Endeksinde Dünya 1.'si Olan Ülkenin Vatandaşısınız...",sarcastic
zaytung,"Cumhuriyet Gazetesi, FETÖ Karşıtı Yüzlerce Haberden Oluşan Geniş Arşiviyle Şanslı Kayyımını Bekliyor: ‘‘Eski sayıları aynen bassa yeter’’",sarcastic
