source,text,label
trt,tbmm yasa dönem araştır komisyon kur,non-sarcastic
zaytung,tuvalet kağıt fiyat art tiraj olumlu bir şekil yansı yeni akit gidişat memnun öyle böyle bir şekil oku ulaş,sarcastic
zaytung,vize başvurusu kez reddedilen genç yurt dışına gitmek yerine yeteneklerini ve birikimini ülkesi i̇çin kullanmak i̇stiyor,sarcastic
trt,bayram tatil inci gün trafik kaza ölü yara,non-sarcastic
zaytung,tatil i̇çin i̇stanbula gelen i̇ngiliz richards ailesi havalimanından bindikleri takside hafta geçirerek yurttan ayrıldı,sarcastic
zaytung,genç çift eticaret sitelerinde bin dolara çocuk satıldığı yönündeki i̇ddiaların gerçek olmamasını diliyor bunun sırf özel okulu senede dolar,sarcastic
trt,yemen husi kara saldırı sonuç getir,non-sarcastic
trt,büyükelçi cumhurbaşkanı erdoğan güven mektup sun,non-sarcastic
trt,bakan güler suriye heyet görüş,non-sarcastic
zaytung,genelkurmay yüksek askeri şura toplantılarını açık görüş günlerine denk getirmek i̇çin hazırlıklara başladı,sarcastic
trt,chpli kadıköy belediyesi meclis başkanvekili kurtuluş gözaltına alındı,non-sarcastic
trt,bakan bayraktar enerji bağımsız yürü gabar başla,non-sarcastic
zaytung,sevgililer günü hediyesi olarak pırlanta yerine aden ekran led tv alan mert yücek piyasalarda tam evlenilecek adam seviyesinden i̇şlem görüyor,sarcastic
zaytung,konuş konu tüket beyaz futbol endişe büyü sıra futbol gel,sarcastic
zaytung,trump ile aradaki buzları eritmeye çalışan dünya sağlık örgütü covid tedavisi i̇çin bir şişe tuz ruhu i̇le beyaz sarayı ziyaret edecek,sarcastic
trt,i̇stanbulda son günde bin den fazla genç evlilik kredisine başvurdu,non-sarcastic
zaytung,işi̇d türkiyeden çekilme kararı aldığını açıkladı terör ve şiddet açısından kendi kendine yetebilen bir ülke,sarcastic
trt,hava harp okulu i̇zmire taşınacak iddiası yalanlandı,non-sarcastic
trt,tapu işlem yeni dönem ocak zorunlu,non-sarcastic
trt,sırrı süreyya önder vefat meclis milletvekili sayı düş,non-sarcastic
trt,geçen milyar üzeri zarar erişim istek engelle,non-sarcastic
zaytung,cemre aygül anne gün hediye saat boyunca anne göz gözük planla,sarcastic
zaytung,yılbaşı öncesi zirveye ulaşan hayatla i̇lgili beklentiler yılın i̇lk pazartesisiyle birlikte yerini allah vere de trafik açık olaya bıraktı,sarcastic
trt,otel beğen için sabah terk yangın hayat kaybet,non-sarcastic
trt,msb karargah çocuk ses yankılan,non-sarcastic
zaytung,twitter hesabı kapatılan ak troll faaliyetlerine googleda devam ediyor ücretsiz izin desteği başvuru şartları enter,sarcastic
zaytung,küresel isınmanın son kurbanı barajlardaki su seviyesini cetvelle göstermekten sorumlu belediye personeli,sarcastic
trt,i̇bb başkanı i̇mamoğlunun ortağı olduğu şirkete el konuldu,non-sarcastic
trt,tüm denklemi değiştirecek aselflir gökyüzüyle buluşuyor,non-sarcastic
zaytung,parti kapa bürokrasi engel teknoloji,sarcastic
trt,cumhurbaşkanı erdoğan necmettin erbakan,non-sarcastic
zaytung,sevgilisi başka şehirde yaşayan ve şehirlerarası geçiş yasağı i̇lan edilir edilmez terk edilen i̇brahim ömüroğlu i̇lişkisini yasaklar kalkana kadar whatsapp üzerinden kurtarmaya çalışıyor,sarcastic
zaytung,bitcoin vergi alın bir şey keşfet maliye bakanlık konu biz için kapa,sarcastic
zaytung,erdoğan sigara karşıt konuş etki göster akp etimesgut genç kol semt tekel bayii bas,sarcastic
trt,anne baba taraf şiddet maruz kal engel çocuk koru alt,non-sarcastic
trt,cumhurbaşkanı erdoğan yang facia sorum orta çıkar,non-sarcastic
zaytung,türkiye dolandırıcı birlik art gıda fiyat yüz kargo salatalık gönder uygula son ver açıkla,sarcastic
zaytung,otel odasında uyuşturucu komasından ölü bulunan genç büyük i̇htimalle ünlü bir sanatçıydı,sarcastic
zaytung,tam olarak ne kurultayı yaptıklarını bilmeyen bir grup chpli yine zülfü livaneli şarkıları dinlemek i̇çin toplandı,sarcastic
trt,bayraktar kemankeş seyir test tam not,non-sarcastic
zaytung,cumhurbaşkanı erdoğan medya özgür açıkla canlı yayınla manisa yerel kanal kayyum panik,sarcastic
zaytung,ağustos tatilini kurban bayramı ile birleştiren genç bankacı çalışma hayatının en büyük başarısına i̇mza attı,sarcastic
zaytung,terör ve ekonomik kriz gündemleriyle boğuşan türkiye ankarada her şeyden uzak anayasa değiştirmeye çalışan bir grup mutlu i̇nsanı gıptayla i̇zliyor,sarcastic
zaytung,ak parti suriyelileri güvenli bölgeye taşınmaya i̇kna etmek i̇çin başlatılan valla bu türkiyede yaşanmaz abicim kampanyasından umutlu,sarcastic
zaytung,cuma namaz beyazıt meydanı topla cemaat galiba bir şey protesto,sarcastic
trt,bakan tunç mahir polat sağlık durum ilgili iddia gerçek yansı,non-sarcastic
zaytung,doğumgünü kutla dilek yunak evlen adam kriter son kel ele açıkla,sarcastic
zaytung,dolarlık birikimi i̇çin günde saat ekonomi haberlerini takip eden onur bilgine piyasalardan sert tepki,sarcastic
zaytung,sınırda bayram coşkusu elkaide militanları suriyedeki yakınlarıyla hasret giderdi,sarcastic
trt,tbmm başkanvekili önder sağlık durum son durum,non-sarcastic
trt,cumhurbaşkanı erdoğan uefa başkanı ceferini kabul etti,non-sarcastic
trt,liste güncellendi i̇şte taklit veya tağşiş yapılan gıdalar,non-sarcastic
zaytung,yıllık i̇znini kayınpederin yazlığında geçiren bir damadın daha dramı yürekleri dağlıyor,sarcastic
zaytung,fransadaki saldırıyı gerçekleştirenlerin de elenmesinin ardından malatya fırdevsiler cemaati gerçek i̇slam bu sıralamasında basamak birden yükseldi,sarcastic
zaytung,türkiye xhamsterın kapatılmasının acısını sessiz sedasız yaşamaya devam ediyor,sarcastic
zaytung,meclis nisan i̇çin ülkemize gelip bir daha geri dönemeyen çocuklar araştırma komisyonu i̇lk raporunu yayınladı,sarcastic
zaytung,çek cumhuriyeti ülkedeki fake agentlara karşı savaş başlattı,sarcastic
trt,araç alkol kilit kurulum için şart belirle,non-sarcastic
zaytung,yeni düzenle milletvekili max çubuk bedava yaz bedava dondurma,sarcastic
trt,siber güvenlik başkan kur,non-sarcastic
zaytung,vasat bir hayat sür aşağı yukarı belli yaş banka evlilik fikir artık sıcak bak,sarcastic
zaytung,abd başkan seçim skandal çöp çuval çuval chp çık,sarcastic
zaytung,i̇ki haftadır i̇ç sıkıntısıyla boğuşan gamze yücek emin olamıyor sonbahar depresyonu mu bi şey retrosu mu yoksa normal fakirlik mi,sarcastic
zaytung,akpde seçim sonuçları i̇lk kurbanını aldı tepkilerin odağındaki i̇stakoz görevden affını i̇stedi,sarcastic
trt,yht sefer yarıyıl tatil için kapasite artır,non-sarcastic
trt,bakan uraloğlu şam emevi cami ziyaret,non-sarcastic
zaytung,akp milletvekili tekin ali şan şans dene müslüman bir ülke yılbaşı kutla çok saçma yaa,sarcastic
zaytung,memurun zorunlu i̇zne çıkarıldığı abdde candy crush ltdşti i̇flasını açıkladı,sarcastic
zaytung,en az haftayı eşi ve çocuklarıyla evde geçirmesi gereken murat yakak karantina odasında gün fikrine giderek daha sıcak bakıyor,sarcastic
zaytung,türkiye yıl cevap ara soru erol evgin sor,sarcastic
zaytung,sağlık bakanlığının ekimden i̇tibaren gerçek vaka sayılarını açıklama kararı son anda rezervasyon yaptıran kişilik turist kafilesi nedeniyle hafta ertelendi,sarcastic
zaytung,fahiş fiyat denetimi yapmak i̇çin gittikleri etilerde mahalle bakkalının yerini bulamayan zabıta ekibinin i̇mdadına nusret yetişti hemen şurdan dönünce orda şerefsiz,sarcastic
zaytung,milyon seçmen onca hengame ardından belediye başkan muhtar seç şok yaşa,sarcastic
trt,cumhurbaşkanı yardımcı yılmaz kktc başbakan üstel görüş,non-sarcastic
zaytung,şirin dünya bir yan gel binlerce gerizekalı ağırla hazırla,sarcastic
trt,bakan şimşek sosyal konut arz büyük yatırım yap,non-sarcastic
zaytung,asgari ücret tespit komisyon ücret bul asgari kal gündem topla,sarcastic
trt,dışişi ateşkes mutabakat memnuniyet karşıla,non-sarcastic
trt,cumhurbaşkanı erdoğan turgut özal,non-sarcastic
trt,suriye ülke dön kolay yeni adım devre,non-sarcastic
zaytung,ysk hodri meydan sandık git usul yap yap millet karar ver,sarcastic
trt,bakan tunç yeni anayasa hedef vazgeç,non-sarcastic
trt,suriye ve irakın kuzeyinde terörist etkisiz hale getirildi,non-sarcastic
trt,bakan milyar lira destek öde yap,non-sarcastic
trt,ramazan bayram tren sefer kapasite,non-sarcastic
zaytung,i̇çişleri bakanlığı bu böyle tek tek olmayacak en iyisi herkes en yakındaki karakola teslim olsun,sarcastic
zaytung,altın getir çağrı bekle geri dön hazine maliye bakanlık yeni finansal ürün kur koru böbrek mevduat hesap,sarcastic
trt,harp okul astsubay meslek yüksekokul tercih işlem süre uza,non-sarcastic
trt,burdur recep tayyip erdoğan rozet cumhurbaşkanı erdoğan tak,non-sarcastic
zaytung,sokakta öpüştüğü i̇çin para cezası kesilen genç i̇fadesini değiştirdi aslında ben o kıza kafa atıyordum polis beni yanlış anladı,sarcastic
zaytung,son anket milletvekili hedef gerçek açıkla araştır şirket türkiye barış umut,sarcastic
trt,sağlık yeni dönem başla,non-sarcastic
zaytung,dizi yoz aile tip karşı bakanlık son umut çocuk duy,sarcastic
zaytung,tbmm geceyarısı geçir torba yasa chp mhp bdp akp devret orta çık,sarcastic
trt,bakan tunç millet tahammül sınır vandal asla kabul,non-sarcastic
trt,bakan fidan ikby başbakanı barzani ile görüştü,non-sarcastic
trt,küresel kriz çözüm anahtar ülke türkiye,non-sarcastic
zaytung,anayasa mahkemesi tartışmalarını çok da bir şey anlamadan takip eden onur ağbaz yıl önce banka kredisiyle aldığı eve el konulduğunu henüz fark etmedi,sarcastic
zaytung,türkiye melih gökçek seçim kaybet hal yap kork,sarcastic
trt,bakan fidan irak temsilciler meclisi başkanı ile görüştü,non-sarcastic
trt,ayşe barı temmuz hakim karşı çık,non-sarcastic
trt,bayraktar tbten kara hedefine tam isabet,non-sarcastic
zaytung,türk dil kurumundan şok açıklama türkçe acaip esnek bi dil yaa,sarcastic
zaytung,dalga geçmek i̇çin başlayan masterchef i̇zleme sürecinde ya kıyamam bu celale çok yükleniyorlar aşamasına geçildi,sarcastic
zaytung,orta hiçbir anayasal güvence rağmen hala para banka emanet vatandaş banka birlik teşekkür tam güven bil iyi var,sarcastic
zaytung,çocuk henüz yurt dış kapak ata yazılım aile almanya büyükelçi otur eylem başla,sarcastic
zaytung,vakit gazete düzenle gelenek hüseyin gazete ödül sahip bul,sarcastic
trt,belgrad orman bulun gürel hayat kaybet,non-sarcastic
trt,rtük kup maç reyting ilişkin açıkla,non-sarcastic
trt,cevdet yılmaz i̇hracatçılarımızın yanında olmaya devam edeceğiz,non-sarcastic
trt,cumhurbaşkanı erdoğan küresel barış için yoğun diplomasi trafik,non-sarcastic
trt,i̇stanbulda okullar ve üniversitelerde eğitime gün ara verildi,non-sarcastic
zaytung,yurt dış yap instagram paylaşım ötv getir düzenle tepki yol,sarcastic
zaytung,ulusal psikiyatri kongre tarih karar kedi artık resmi delir eşik,sarcastic
trt,irakın kuzeyinde terörist etkisiz hale getirildi,non-sarcastic
trt,bakan yerlikaya aralık kadar bin suriye vatan geri dön,non-sarcastic
zaytung,rapor hariç herkes yıl tatil yap çok eğlen,sarcastic
trt,bedel asker ücret belli,non-sarcastic
zaytung,arka sokak bölüm torba can fırat üngör şöhret ben değiş aynı fırat,sarcastic
zaytung,abdulkadir selvi sitem bir valiz gönder koca bir uçak tesis ülke israf boyut göz ser,sarcastic
trt,mi̇tin hava operasyonları dünyada çok az benzeri var,non-sarcastic
zaytung,olağanüstü hal i̇lan edilmesinin ardından türkiye şaşkın şu ana kadar olağan bir halde miydik lan,sarcastic
trt,suriye türkiyenin girişimiyle yeniden i̇i̇tye üye oldu,non-sarcastic
trt,kurtul kuzey makedonya türk siyasi parti lider kabul,non-sarcastic
trt,bakan fidan bakan güler ve mi̇t başkanı kalın şamda,non-sarcastic
trt,deprem bölge milyar lira ulaşım yatırım,non-sarcastic
zaytung,kasasında dolar kalan zimbabvede hükümet halkı viceroy i̇çmeye davet etti,sarcastic
trt,uefa i̇stanbul temsilciliği bugün açılacak,non-sarcastic
trt,türkiye son yıl bin eser iade,non-sarcastic
trt,emine erdoğan malezya kadim bağ güç yürek inan,non-sarcastic
trt,milli macaristan maç hazırlık tamamla,non-sarcastic
trt,chpli meclis üyesi kızını terör örgütü pkkya teslim etmiş,non-sarcastic
zaytung,gerekirse ağaç kabuğu kemireceğiz açıklamasıyla eli yükseltecek saray ünlüsü i̇çin bahis oranları açıklandı orhan gencebay alişan yavuz bingöl,sarcastic
zaytung,anayasa değişikliği paketinin i̇çeriği açıklandı yargıda tüm yetki stvnin gereği düşünüldü programına devrediliyor,sarcastic
trt,cumhurbaşkanı erdoğan rusya federasyon konseyi başkanı matviyenkoyu kabul etti,non-sarcastic
trt,türk dünya harita çiz detay ilk trt haber,non-sarcastic
trt,cumhurbaşkanı erdoğan pakistan cumhurbaşkanı zerdari görüş,non-sarcastic
trt,halep yeniden inşa türk şirket ihtiyaç var,non-sarcastic
zaytung,sultanbeyli iett otobüs taraf genç sev yasa boğ azı fethiye falan gider yol,sarcastic
trt,i̇hale yolsuzluğu soruşturması beşiktaş belediye başkanı akpolat tutuklandı,non-sarcastic
zaytung,nisan gösteri birlikte henüz bir sürü çocuk gör türkiye moral yüksek,sarcastic
trt,cumhurbaşkanı erdoğan trump gazze tepki gazze gazze,non-sarcastic
zaytung,meb otistik çocuklara din dersi konulmasıyla i̇lgili eleştirileri yanıtladı ezberleri çok kuvvetli,sarcastic
trt,türkiye bir ilk asfalt türk marş yankılan,non-sarcastic
zaytung,lostun bitmesi i̇le boşluğa düşen yıllık evli çift son çare olarak tekrar düzenli seks yapmaya hazırlanıyor,sarcastic
trt,türkiye suriye ihracat işlem kısıtla kaldır,non-sarcastic
trt,kırmızı bültenle aranan suç örgütü elebaşı i̇stanbulda yakalandı,non-sarcastic
zaytung,geçtiğimiz yıl i̇stanbula yerleşen fatih demirci şehrin kalabalığından şikayetçi i̇pini koparan gelmiş arkadaş,sarcastic
zaytung,hükümet yeni yıl müjde sağ salim ulaş vatandaş gazi ünvan ver maaş bağla,sarcastic
zaytung,dolar alan yaya kaldı değeri yılda yüzde artan lik rakı en çok kazandıran yatırım araçları sıralamasında zirveye yerleşti,sarcastic
trt,ambarlı marport limanında konteyner gemisi yan yattı,non-sarcastic
trt,uluslararası hakem dergi ulaş altyapı yayın hayat başla,non-sarcastic
zaytung,suriye mülteci gün kendi hisset başbakan erdoğan teşekkür mesaj,sarcastic
zaytung,milli eğitim bakanlığı vandaki depremi i̇lahi adaletle açıklayan onbinlerce gerizekalıya okuma yazma öğretmeyi başardığımız i̇çin gururluyuz,sarcastic
trt,mi̇t başkanı kalın hamas siyasi büro yetkilileri ile görüştü,non-sarcastic
trt,çelik bağcıoğlunun emekli askerlerimiz üzerinden siyasi faaliyet üretmeye çalışması yanlıştır,non-sarcastic
zaytung,uyarılar fayda etmedi storye yollanan alev manisada hektar ormanlık alanı küle çevirdi,sarcastic
zaytung,youtube kanal para var gaz bir utanç ver görüntü orta çık,sarcastic
zaytung,ysk başkanı sadi güven koltuğunu nisan töreni i̇çin gelen çocuğa devrettikten sonra kayıplara karıştı,sarcastic
zaytung,artis ne arar la bazardadan sonra yeni bir saçmalayan dayı videosu çıkaramayan türk i̇nternet camiasında laiklik elden gidiyeah coşkusu,sarcastic
zaytung,ruhunu yeniden yakalamak i̇steyen ak parti türk siyasetinin sergen yalçını olarak kabul edilen makara lakaplı eski yıldızıyla yeniden anlaştı,sarcastic
zaytung,ulaştırma bakanı turhan havalimanında oluştuğu i̇ddia edilen göçükle i̇lgili konuştu haa o şey ya metro durağı o,sarcastic
trt,cumhurbaşkanı erdoğan i̇hlas holding yönetim kurulu başkanı öreni kabul etti,non-sarcastic
trt,tbmm başkanvekili önder son yolcu uğurla,non-sarcastic
trt,türkiyeazerbaycan doğal gaz anlaşması onaylandı,non-sarcastic
zaytung,tüi̇k parasızlıktan şikayet edebilmek i̇çin gereken maksimum telefon modelini nokia olarak açıkladı,sarcastic
trt,bakan tunç terör türkiye süreç bir pazarlık söz konu,non-sarcastic
trt,biz çocuk bugün macaristan karşılaş,non-sarcastic
trt,bakan kurum i̇stanbulda bin bina hasarsız,non-sarcastic
zaytung,başbakan beyaz ekmek savaş üzeri hayrünnisa gül sert konuş abdullah ben,sarcastic
trt,bakan fidan türk dünya bir kıbrıs türkü yan devam,non-sarcastic
trt,dışişleri bakanı fidan rüstem umerov ile görüştü,non-sarcastic
zaytung,umre dön karantina alın anla çanta das kapital koy ebubekir sığın ateizm dernek kıskıvrak yakala,sarcastic
trt,eski dışişi bakan çavuşoğlu baba osman çavuşoğlu son yolcu uğurla,non-sarcastic
